id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
966837312230383616,966837312230383616,2018-02-22 20:49:12 Hora Padrão de Caracas,2018-02-22,20:49:12,-0400,788214393989365761,guilhermelim16,Carioca 👻,,“Tudo é possível ao que Crê!” #depressãoTemSaída #digaNãoADepressão #tenhaFé🕊,pt,[],[],[],0,8,3,"['depressãotemsaída', 'diganãoadepressão', 'tenhafé']",[],https://twitter.com/Guilhermelim16/status/966837312230383616,False,,0,,,,,,,,[],,,,
966788339578933250,966788339578933250,2018-02-22 17:34:36 Hora Padrão de Caracas,2018-02-22,17:34:36,-0400,292393265,tatyanamoreira_,Tati Moreira,,"Nao deixe isso acabar com voce , Deus tem uma vida pra voce   #DigaNaoADepressao  #DepressãoTemSaída",pt,[],[],[],0,0,0,"['diganaoadepressao', 'depressãotemsaída']",[],https://twitter.com/Tatyanamoreira_/status/966788339578933250,False,,0,,,,,,,,[],,,,
932061699674378240,932057045267820544,2017-11-18 21:43:20 Hora Padrão de Caracas,2017-11-18,21:43:20,-0400,3152160341,psydude002,Average Saint Martha enjoyer,,@PhoenixTheWorld #diganaoadepressao,und,[],[],[],0,0,0,['diganaoadepressao'],[],https://twitter.com/Psydude002/status/932061699674378240,False,,0,,,,,,,,[],,,,
927329241301225473,927319860811587591,2017-11-05 20:18:14 Hora Padrão de Caracas,2017-11-05,20:18:14,-0400,3083502967,menino_gled,Gledson Jr,,@carlinhos_ffc @vilelaaju amor próprio é tudo. #DigaNaoADepressao,pt,[],[],[],1,0,0,['diganaoadepressao'],[],https://twitter.com/Menino_Gled/status/927329241301225473,False,,0,,,,,,,,"[{'screen_name': 'carlinhos_ffc', 'name': 'cl', 'id': '858532708418551808'}, {'screen_name': 'vilelaaju', 'name': 'juliana', 'id': '3656847045'}]",,,,
916055848681476096,916049365516644354,2017-10-05 17:41:48 Hora Padrão de Caracas,2017-10-05,17:41:48,-0400,286802004,joaovitorssouto,João,,@Fabricio8gf8 @Lpblacknilson22 #diganaoadepressao,und,[],[],[],0,2,2,['diganaoadepressao'],[],https://twitter.com/joaovitorssouto/status/916055848681476096,False,,0,,,,,,,,"[{'screen_name': 'Lpblacknilson22', 'name': 'Nil$on', 'id': '875532195049467904'}]",,,,
914944999019745280,914944999019745280,2017-10-02 16:07:41 Hora Padrão de Caracas,2017-10-02,16:07:41,-0400,2962064481,eitrechos,Trechos de Músicas,,Setembro acabou mas a campanha não!  #SetembroAmarelo  #DigaNaoAoSuicidio #DigaNaoADepressao #VoceNaoEstaSozinho #Viva #DigaSimAVida,pt,[],[],[],0,0,0,"['setembroamarelo', 'diganaoaosuicidio', 'diganaoadepressao', 'vocenaoestasozinho', 'viva', 'digasimavida']",[],https://twitter.com/eitrechos/status/914944999019745280,False,,0,,,,,,,,[],,,,
910670640943960064,910670395321339904,2017-09-20 21:02:54 Hora Padrão de Caracas,2017-09-20,21:02:54,-0400,2249480341,caiolima95,Zangado,,"@selaoasd @mt_silvaa @Yuri_mnc @rAlbuquerq_ #diganaoAdepressao vms tirar você dessa amigo, conte comigo",pt,[],[],[],1,1,1,['diganaoadepressao'],[],https://twitter.com/caiolima95/status/910670640943960064,False,,0,,,,,,,,"[{'screen_name': 'selaoasd', 'name': 'selin', 'id': '410924581'}, {'screen_name': 'mt_silvaa', 'name': 'Mateus', 'id': '2360260878'}, {'screen_name': 'rAlbuquerq_', 'name': '𝚁𝚎𝚗𝚊𝚗', 'id': '1570463635'}]",,,,
910623955622535168,910623955622535168,2017-09-20 17:57:24 Hora Padrão de Caracas,2017-09-20,17:57:24,-0400,2905193049,dreamcidle,bae,,Você é linda(o)  Você é inteligente.  Você é especial.  Você é importante.  Nunca se esqueça disso.  #DigaNãoADepressão,pt,[],[],[],0,0,0,['diganãoadepressão'],[],https://twitter.com/dreamcidle/status/910623955622535168,False,,0,,,,,,,,[],,,,
888172134962483200,888172134962483200,2017-07-20 19:01:53 Hora Padrão de Caracas,2017-07-20,19:01:53,-0400,64186751,danguiimaraes,DanGuiimaraes,,"Gente, estou disponibilizando meu número do whatsapp, quem quiser conversar e desabafar ...  #diganaoadepressao #amigos #naoaosuicidio",pt,[],[],[],1,0,1,"['diganaoadepressao', 'amigos', 'naoaosuicidio']",[],https://twitter.com/DanGuiimaraes/status/888172134962483200,False,,0,,,,,,,,[],,,,
855153533037006850,855153533037006850,2017-04-20 16:17:44 Hora Padrão de Caracas,2017-04-20,16:17:44,-0400,847810369,caiopriscila,Priscila ,,"Gostei muito dessa ❤  #DigaNãoADepressão  Escreva seu nome aqui , vou te fazer vários elogios ! Ao invés de ofender uma pessoa, elogia ! ❤",pt,[],[],[],0,0,0,['diganãoadepressão'],[],https://twitter.com/CaioPriscila/status/855153533037006850,False,,0,,,,,,,,[],,,,
